"GeneID","BCK_eIF4E_RIP_2016.csv~1","JC list_4E interaction proteins.csv~1","MG_eIF4E_OE_DSG_2018.csv~1"
"ENSG00000161800","BCK_eIF4E_RIP_2016.csv~1.43",NA,NA
"ENSG00000161847","BCK_eIF4E_RIP_2016.csv~1.1061",NA,NA
"ENSG00000161860","BCK_eIF4E_RIP_2016.csv~1.3584",NA,NA
"ENSG00000161904","BCK_eIF4E_RIP_2016.csv~1.2789",NA,NA
"ENSG00000161912","BCK_eIF4E_RIP_2016.csv~1.3246",NA,NA
"ENSG00000161921","BCK_eIF4E_RIP_2016.csv~1.3386",NA,NA
"ENSG00000161956","BCK_eIF4E_RIP_2016.csv~1.2716",NA,NA
"ENSG00000161958","BCK_eIF4E_RIP_2016.csv~1.2297",NA,NA
"ENSG00000162063","BCK_eIF4E_RIP_2016.csv~1.170",NA,NA
"ENSG00000162065","BCK_eIF4E_RIP_2016.csv~1.966",NA,NA
"ENSG00000162148","BCK_eIF4E_RIP_2016.csv~1.3281",NA,NA
"ENSG00000162191","BCK_eIF4E_RIP_2016.csv~1.388",NA,NA
"ENSG00000162194","BCK_eIF4E_RIP_2016.csv~1.2278",NA,NA
"ENSG00000162231","BCK_eIF4E_RIP_2016.csv~1.2165",NA,NA
"ENSG00000162236","BCK_eIF4E_RIP_2016.csv~1.134",NA,NA
"ENSG00000162290","BCK_eIF4E_RIP_2016.csv~1.124",NA,NA
"ENSG00000162298","BCK_eIF4E_RIP_2016.csv~1.1186",NA,NA
"ENSG00000162341","BCK_eIF4E_RIP_2016.csv~1.754",NA,"MG_eIF4E_OE_DSG_2018.csv~1.335"
"ENSG00000162402","BCK_eIF4E_RIP_2016.csv~1.7",NA,NA
"ENSG00000162408","BCK_eIF4E_RIP_2016.csv~1.1867",NA,NA
"ENSG00000162419","BCK_eIF4E_RIP_2016.csv~1.2947",NA,NA
"ENSG00000162430","BCK_eIF4E_RIP_2016.csv~1.2674",NA,NA
"ENSG00000162434","BCK_eIF4E_RIP_2016.csv~1.1635",NA,NA
"ENSG00000162482","BCK_eIF4E_RIP_2016.csv~1.3588",NA,NA
"ENSG00000162511","BCK_eIF4E_RIP_2016.csv~1.2738",NA,NA
"ENSG00000162526","BCK_eIF4E_RIP_2016.csv~1.3706",NA,NA
"ENSG00000162650","BCK_eIF4E_RIP_2016.csv~1.2262",NA,NA
"ENSG00000162714","BCK_eIF4E_RIP_2016.csv~1.1040",NA,NA
"ENSG00000162734","BCK_eIF4E_RIP_2016.csv~1.1298",NA,NA
"ENSG00000162736","BCK_eIF4E_RIP_2016.csv~1.1072",NA,NA
"ENSG00000162738","BCK_eIF4E_RIP_2016.csv~1.3750",NA,NA
"ENSG00000162739","BCK_eIF4E_RIP_2016.csv~1.195",NA,NA
"ENSG00000162813","BCK_eIF4E_RIP_2016.csv~1.338",NA,NA
"ENSG00000162825","BCK_eIF4E_RIP_2016.csv~1.3809",NA,NA
"ENSG00000162836","BCK_eIF4E_RIP_2016.csv~1.2202",NA,NA
"ENSG00000162869","BCK_eIF4E_RIP_2016.csv~1.428",NA,NA
"ENSG00000162882","BCK_eIF4E_RIP_2016.csv~1.2872",NA,NA
"ENSG00000162889","BCK_eIF4E_RIP_2016.csv~1.1652",NA,NA
"ENSG00000162894","BCK_eIF4E_RIP_2016.csv~1.885",NA,NA
"ENSG00000162924","BCK_eIF4E_RIP_2016.csv~1.1",NA,NA
"ENSG00000162929","BCK_eIF4E_RIP_2016.csv~1.411",NA,NA
"ENSG00000163009","BCK_eIF4E_RIP_2016.csv~1.3624",NA,NA
"ENSG00000163013","BCK_eIF4E_RIP_2016.csv~1.2902",NA,NA
"ENSG00000163029","BCK_eIF4E_RIP_2016.csv~1.35",NA,NA
"ENSG00000163050","BCK_eIF4E_RIP_2016.csv~1.345",NA,NA
"ENSG00000163113","BCK_eIF4E_RIP_2016.csv~1.2670",NA,NA
"ENSG00000163125","BCK_eIF4E_RIP_2016.csv~1.1028",NA,NA
"ENSG00000163126","BCK_eIF4E_RIP_2016.csv~1.1961",NA,NA
"ENSG00000163141","BCK_eIF4E_RIP_2016.csv~1.3338",NA,NA
"ENSG00000163155","BCK_eIF4E_RIP_2016.csv~1.3093",NA,NA
"ENSG00000163157","BCK_eIF4E_RIP_2016.csv~1.3789",NA,NA
"ENSG00000163161","BCK_eIF4E_RIP_2016.csv~1.1970",NA,NA
"ENSG00000163166","BCK_eIF4E_RIP_2016.csv~1.2141",NA,NA
"ENSG00000163214","BCK_eIF4E_RIP_2016.csv~1.567",NA,NA
"ENSG00000163219","BCK_eIF4E_RIP_2016.csv~1.1215",NA,NA
"ENSG00000163346","BCK_eIF4E_RIP_2016.csv~1.1699",NA,NA
"ENSG00000163349","BCK_eIF4E_RIP_2016.csv~1.673",NA,NA
"ENSG00000163354","BCK_eIF4E_RIP_2016.csv~1.3813",NA,NA
"ENSG00000163374","BCK_eIF4E_RIP_2016.csv~1.578",NA,NA
"ENSG00000163386","BCK_eIF4E_RIP_2016.csv~1.2215",NA,NA
"ENSG00000163399","BCK_eIF4E_RIP_2016.csv~1.800",NA,NA
"ENSG00000163444","BCK_eIF4E_RIP_2016.csv~1.3175",NA,NA
"ENSG00000163466","BCK_eIF4E_RIP_2016.csv~1.761",NA,NA
"ENSG00000163467","BCK_eIF4E_RIP_2016.csv~1.3692",NA,NA
"ENSG00000163481","BCK_eIF4E_RIP_2016.csv~1.1328",NA,NA
"ENSG00000163482","BCK_eIF4E_RIP_2016.csv~1.2991",NA,NA
"ENSG00000163486","BCK_eIF4E_RIP_2016.csv~1.3349",NA,NA
"ENSG00000163516","BCK_eIF4E_RIP_2016.csv~1.2282",NA,NA
"ENSG00000163521","BCK_eIF4E_RIP_2016.csv~1.1462",NA,NA
"ENSG00000163534","BCK_eIF4E_RIP_2016.csv~1.1179",NA,NA
"ENSG00000163545","BCK_eIF4E_RIP_2016.csv~1.642",NA,NA
"ENSG00000163635","BCK_eIF4E_RIP_2016.csv~1.370",NA,NA
"ENSG00000163660","BCK_eIF4E_RIP_2016.csv~1.39",NA,NA
"ENSG00000163703","BCK_eIF4E_RIP_2016.csv~1.1742",NA,NA
"ENSG00000163719","BCK_eIF4E_RIP_2016.csv~1.402",NA,NA
"ENSG00000163798","BCK_eIF4E_RIP_2016.csv~1.2773",NA,NA
"ENSG00000163812","BCK_eIF4E_RIP_2016.csv~1.1323",NA,NA
"ENSG00000163820","BCK_eIF4E_RIP_2016.csv~1.3155",NA,NA
"ENSG00000163840","BCK_eIF4E_RIP_2016.csv~1.815",NA,NA
"ENSG00000163870","BCK_eIF4E_RIP_2016.csv~1.577",NA,NA
"ENSG00000163872","BCK_eIF4E_RIP_2016.csv~1.1489",NA,NA
"ENSG00000163904","BCK_eIF4E_RIP_2016.csv~1.621",NA,NA
"ENSG00000163913","BCK_eIF4E_RIP_2016.csv~1.2503",NA,"MG_eIF4E_OE_DSG_2018.csv~1.342"
"ENSG00000163930","BCK_eIF4E_RIP_2016.csv~1.248",NA,NA
"ENSG00000163932","BCK_eIF4E_RIP_2016.csv~1.3363",NA,NA
"ENSG00000163945","BCK_eIF4E_RIP_2016.csv~1.2735",NA,NA
"ENSG00000163950","BCK_eIF4E_RIP_2016.csv~1.2077",NA,NA
"ENSG00000163956","BCK_eIF4E_RIP_2016.csv~1.1007",NA,NA
"ENSG00000163961","BCK_eIF4E_RIP_2016.csv~1.399",NA,NA
"ENSG00000163975","BCK_eIF4E_RIP_2016.csv~1.1045",NA,NA
"ENSG00000164045","BCK_eIF4E_RIP_2016.csv~1.1636",NA,NA
"ENSG00000164048","BCK_eIF4E_RIP_2016.csv~1.1744",NA,NA
"ENSG00000164053","BCK_eIF4E_RIP_2016.csv~1.2196",NA,NA
"ENSG00000164088","BCK_eIF4E_RIP_2016.csv~1.2363",NA,NA
"ENSG00000164091","BCK_eIF4E_RIP_2016.csv~1.620",NA,NA
"ENSG00000164151","BCK_eIF4E_RIP_2016.csv~1.327",NA,NA
"ENSG00000164362","BCK_eIF4E_RIP_2016.csv~1.1980",NA,NA
"ENSG00000164440","BCK_eIF4E_RIP_2016.csv~1.318",NA,NA
"ENSG00000164631","BCK_eIF4E_RIP_2016.csv~1.970",NA,NA
"ENSG00000164638","BCK_eIF4E_RIP_2016.csv~1.3162",NA,NA
"ENSG00000164649","BCK_eIF4E_RIP_2016.csv~1.136",NA,NA
"ENSG00000164663","BCK_eIF4E_RIP_2016.csv~1.147",NA,NA
"ENSG00000164715","BCK_eIF4E_RIP_2016.csv~1.2786",NA,NA
"ENSG00000164733","BCK_eIF4E_RIP_2016.csv~1.1821",NA,NA
"ENSG00000164808","BCK_eIF4E_RIP_2016.csv~1.108",NA,NA
"ENSG00000164818","BCK_eIF4E_RIP_2016.csv~1.1926",NA,NA
"ENSG00000164828","BCK_eIF4E_RIP_2016.csv~1.2485",NA,NA
"ENSG00000164849","BCK_eIF4E_RIP_2016.csv~1.3204",NA,NA
"ENSG00000164850","BCK_eIF4E_RIP_2016.csv~1.3309",NA,NA
"ENSG00000164867","BCK_eIF4E_RIP_2016.csv~1.3491",NA,NA
"ENSG00000164889","BCK_eIF4E_RIP_2016.csv~1.233",NA,NA
"ENSG00000164916","BCK_eIF4E_RIP_2016.csv~1.2833",NA,NA
"ENSG00000164970","BCK_eIF4E_RIP_2016.csv~1.3361",NA,NA
"ENSG00000164975","BCK_eIF4E_RIP_2016.csv~1.839",NA,NA
"ENSG00000165006","BCK_eIF4E_RIP_2016.csv~1.157",NA,"MG_eIF4E_OE_DSG_2018.csv~1.135"
"ENSG00000165025","BCK_eIF4E_RIP_2016.csv~1.71",NA,NA
"ENSG00000165029","BCK_eIF4E_RIP_2016.csv~1.281",NA,NA
"ENSG00000165060","BCK_eIF4E_RIP_2016.csv~1.595",NA,NA
"ENSG00000165102","BCK_eIF4E_RIP_2016.csv~1.3045",NA,NA
"ENSG00000165113","BCK_eIF4E_RIP_2016.csv~1.1299",NA,NA
"ENSG00000165138","BCK_eIF4E_RIP_2016.csv~1.2595",NA,NA
"ENSG00000165140","BCK_eIF4E_RIP_2016.csv~1.2994",NA,NA
"ENSG00000165178","BCK_eIF4E_RIP_2016.csv~1.2973",NA,NA
"ENSG00000165188","BCK_eIF4E_RIP_2016.csv~1.3830",NA,NA
"ENSG00000165219","BCK_eIF4E_RIP_2016.csv~1.292",NA,"MG_eIF4E_OE_DSG_2018.csv~1.351"
"ENSG00000165282","BCK_eIF4E_RIP_2016.csv~1.51",NA,NA
"ENSG00000165304","BCK_eIF4E_RIP_2016.csv~1.55",NA,NA
"ENSG00000165458","BCK_eIF4E_RIP_2016.csv~1.1377",NA,NA
"ENSG00000165487","BCK_eIF4E_RIP_2016.csv~1.946",NA,NA
"ENSG00000165494","BCK_eIF4E_RIP_2016.csv~1.387",NA,NA
"ENSG00000165516","BCK_eIF4E_RIP_2016.csv~1.99",NA,NA
"ENSG00000165548","BCK_eIF4E_RIP_2016.csv~1.3203",NA,NA
"ENSG00000165555","BCK_eIF4E_RIP_2016.csv~1.3770",NA,NA
"ENSG00000165632","BCK_eIF4E_RIP_2016.csv~1.3288",NA,NA
"ENSG00000165671","BCK_eIF4E_RIP_2016.csv~1.81",NA,NA
"ENSG00000165684","BCK_eIF4E_RIP_2016.csv~1.1972",NA,NA
"ENSG00000165688","BCK_eIF4E_RIP_2016.csv~1.2252",NA,NA
"ENSG00000165689","BCK_eIF4E_RIP_2016.csv~1.1347",NA,NA
"ENSG00000165699","BCK_eIF4E_RIP_2016.csv~1.2794",NA,NA
"ENSG00000165733","BCK_eIF4E_RIP_2016.csv~1.599",NA,NA
"ENSG00000165792","BCK_eIF4E_RIP_2016.csv~1.376",NA,NA
"ENSG00000165802","BCK_eIF4E_RIP_2016.csv~1.1253",NA,NA
"ENSG00000165810","BCK_eIF4E_RIP_2016.csv~1.2467",NA,NA
"ENSG00000165819","BCK_eIF4E_RIP_2016.csv~1.1769",NA,NA
"ENSG00000165861","BCK_eIF4E_RIP_2016.csv~1.1234",NA,NA
"ENSG00000165891","BCK_eIF4E_RIP_2016.csv~1.822",NA,NA
"ENSG00000165905","BCK_eIF4E_RIP_2016.csv~1.2717",NA,NA
"ENSG00000165915","BCK_eIF4E_RIP_2016.csv~1.887",NA,NA
"ENSG00000165923","BCK_eIF4E_RIP_2016.csv~1.3446",NA,NA
"ENSG00000165959","BCK_eIF4E_RIP_2016.csv~1.3148",NA,NA
"ENSG00000166016","BCK_eIF4E_RIP_2016.csv~1.3457",NA,NA
"ENSG00000166086","BCK_eIF4E_RIP_2016.csv~1.1895",NA,NA
"ENSG00000166123","BCK_eIF4E_RIP_2016.csv~1.2175",NA,NA
"ENSG00000166135","BCK_eIF4E_RIP_2016.csv~1.1334",NA,NA
"ENSG00000166140","BCK_eIF4E_RIP_2016.csv~1.857",NA,NA
"ENSG00000166145","BCK_eIF4E_RIP_2016.csv~1.1951",NA,NA
"ENSG00000166164","BCK_eIF4E_RIP_2016.csv~1.1384",NA,NA
"ENSG00000166169","BCK_eIF4E_RIP_2016.csv~1.466",NA,"MG_eIF4E_OE_DSG_2018.csv~1.136"
"ENSG00000166197","BCK_eIF4E_RIP_2016.csv~1.1882",NA,"MG_eIF4E_OE_DSG_2018.csv~1.24"
"ENSG00000166224","BCK_eIF4E_RIP_2016.csv~1.2613",NA,NA
"ENSG00000166261","BCK_eIF4E_RIP_2016.csv~1.2134",NA,NA
"ENSG00000166326","BCK_eIF4E_RIP_2016.csv~1.1675",NA,NA
"ENSG00000166333","BCK_eIF4E_RIP_2016.csv~1.814",NA,NA
"ENSG00000166340","BCK_eIF4E_RIP_2016.csv~1.2463",NA,NA
"ENSG00000166343","BCK_eIF4E_RIP_2016.csv~1.623",NA,NA
"ENSG00000166348","BCK_eIF4E_RIP_2016.csv~1.2920",NA,NA
"ENSG00000166377","BCK_eIF4E_RIP_2016.csv~1.226",NA,NA
"ENSG00000166387","BCK_eIF4E_RIP_2016.csv~1.1955",NA,NA
"ENSG00000166394","BCK_eIF4E_RIP_2016.csv~1.2116",NA,NA
"ENSG00000166398","BCK_eIF4E_RIP_2016.csv~1.2326",NA,NA
"ENSG00000166411","BCK_eIF4E_RIP_2016.csv~1.1469",NA,NA
"ENSG00000166432","BCK_eIF4E_RIP_2016.csv~1.1296",NA,NA
"ENSG00000166435","BCK_eIF4E_RIP_2016.csv~1.570",NA,"MG_eIF4E_OE_DSG_2018.csv~1.354;MG_eIF4E_OE_DSG_2018.csv~1.355"
"ENSG00000166436","BCK_eIF4E_RIP_2016.csv~1.3157",NA,NA
"ENSG00000166501","BCK_eIF4E_RIP_2016.csv~1.1580",NA,NA
"ENSG00000166507","BCK_eIF4E_RIP_2016.csv~1.2085",NA,NA
"ENSG00000166508","BCK_eIF4E_RIP_2016.csv~1.149",NA,NA
"ENSG00000166526","BCK_eIF4E_RIP_2016.csv~1.322",NA,NA
"ENSG00000166532","BCK_eIF4E_RIP_2016.csv~1.225",NA,NA
"ENSG00000166548","BCK_eIF4E_RIP_2016.csv~1.2671",NA,NA
"ENSG00000166579","BCK_eIF4E_RIP_2016.csv~1.2515",NA,NA
"ENSG00000166582","BCK_eIF4E_RIP_2016.csv~1.1946",NA,NA
"ENSG00000166598","BCK_eIF4E_RIP_2016.csv~1.29",NA,NA
"ENSG00000166667","BCK_eIF4E_RIP_2016.csv~1.3300",NA,NA
"ENSG00000166676","BCK_eIF4E_RIP_2016.csv~1.3470",NA,NA
"ENSG00000166685","BCK_eIF4E_RIP_2016.csv~1.2697",NA,NA
"ENSG00000166689","BCK_eIF4E_RIP_2016.csv~1.3561",NA,NA
"ENSG00000166716","BCK_eIF4E_RIP_2016.csv~1.2100",NA,NA
"ENSG00000166747","BCK_eIF4E_RIP_2016.csv~1.21",NA,"MG_eIF4E_OE_DSG_2018.csv~1.137"
"ENSG00000166762","BCK_eIF4E_RIP_2016.csv~1.3225",NA,NA
"ENSG00000166783","BCK_eIF4E_RIP_2016.csv~1.924",NA,"MG_eIF4E_OE_DSG_2018.csv~1.25"
"ENSG00000166813","BCK_eIF4E_RIP_2016.csv~1.3350",NA,NA
"ENSG00000166833","BCK_eIF4E_RIP_2016.csv~1.3517",NA,NA
"ENSG00000166839","BCK_eIF4E_RIP_2016.csv~1.2821",NA,NA
"ENSG00000166851","BCK_eIF4E_RIP_2016.csv~1.874",NA,NA
"ENSG00000166855","BCK_eIF4E_RIP_2016.csv~1.246",NA,NA
"ENSG00000166887","BCK_eIF4E_RIP_2016.csv~1.3028",NA,NA
"ENSG00000166888","BCK_eIF4E_RIP_2016.csv~1.2652",NA,NA
"ENSG00000166889","BCK_eIF4E_RIP_2016.csv~1.2896",NA,NA
"ENSG00000166900","BCK_eIF4E_RIP_2016.csv~1.2527",NA,NA
"ENSG00000166908","BCK_eIF4E_RIP_2016.csv~1.2848",NA,NA
"ENSG00000166938","BCK_eIF4E_RIP_2016.csv~1.1594",NA,NA
"ENSG00000166949","BCK_eIF4E_RIP_2016.csv~1.1258",NA,NA
"ENSG00000166963","BCK_eIF4E_RIP_2016.csv~1.2953",NA,NA
"ENSG00000166965","BCK_eIF4E_RIP_2016.csv~1.1609",NA,NA
"ENSG00000166986","BCK_eIF4E_RIP_2016.csv~1.612",NA,NA
"ENSG00000166987","BCK_eIF4E_RIP_2016.csv~1.3256",NA,NA
"ENSG00000167083","BCK_eIF4E_RIP_2016.csv~1.3401",NA,NA
"ENSG00000167106","BCK_eIF4E_RIP_2016.csv~1.938",NA,NA
"ENSG00000167110","BCK_eIF4E_RIP_2016.csv~1.3231",NA,NA
"ENSG00000167113","BCK_eIF4E_RIP_2016.csv~1.1073",NA,NA
"ENSG00000167114","BCK_eIF4E_RIP_2016.csv~1.1901",NA,NA
"ENSG00000167123","BCK_eIF4E_RIP_2016.csv~1.2863",NA,NA
"ENSG00000167182","BCK_eIF4E_RIP_2016.csv~1.3685",NA,NA
"ENSG00000167202","BCK_eIF4E_RIP_2016.csv~1.2518",NA,NA
"ENSG00000167216","BCK_eIF4E_RIP_2016.csv~1.1586",NA,NA
"ENSG00000167257","BCK_eIF4E_RIP_2016.csv~1.2899",NA,NA
"ENSG00000167258","BCK_eIF4E_RIP_2016.csv~1.2080",NA,NA
"ENSG00000167261","BCK_eIF4E_RIP_2016.csv~1.2545",NA,NA
"ENSG00000167264","BCK_eIF4E_RIP_2016.csv~1.1297",NA,NA
"ENSG00000167280","BCK_eIF4E_RIP_2016.csv~1.2241",NA,NA
"ENSG00000167302","BCK_eIF4E_RIP_2016.csv~1.2960",NA,NA
"ENSG00000167323","BCK_eIF4E_RIP_2016.csv~1.630",NA,NA
"ENSG00000167333","BCK_eIF4E_RIP_2016.csv~1.2235",NA,NA
"ENSG00000167363","BCK_eIF4E_RIP_2016.csv~1.3700",NA,NA
"ENSG00000167377","BCK_eIF4E_RIP_2016.csv~1.1174",NA,NA
"ENSG00000167460","BCK_eIF4E_RIP_2016.csv~1.2884",NA,NA
"ENSG00000167461","BCK_eIF4E_RIP_2016.csv~1.2038",NA,NA
"ENSG00000167470","BCK_eIF4E_RIP_2016.csv~1.2524",NA,NA
"ENSG00000167483","BCK_eIF4E_RIP_2016.csv~1.3379",NA,NA
"ENSG00000167491","BCK_eIF4E_RIP_2016.csv~1.2314",NA,NA
"ENSG00000167508","BCK_eIF4E_RIP_2016.csv~1.1203",NA,NA
"ENSG00000167522","BCK_eIF4E_RIP_2016.csv~1.3190",NA,NA
"ENSG00000167524","BCK_eIF4E_RIP_2016.csv~1.2864",NA,NA
"ENSG00000167525","BCK_eIF4E_RIP_2016.csv~1.3551",NA,NA
"ENSG00000167528","BCK_eIF4E_RIP_2016.csv~1.2702",NA,NA
"ENSG00000167535","BCK_eIF4E_RIP_2016.csv~1.3040",NA,NA
"ENSG00000167543","BCK_eIF4E_RIP_2016.csv~1.2143",NA,NA
"ENSG00000167548","BCK_eIF4E_RIP_2016.csv~1.2754",NA,NA
"ENSG00000167554","BCK_eIF4E_RIP_2016.csv~1.3853",NA,NA
"ENSG00000167595","BCK_eIF4E_RIP_2016.csv~1.2846",NA,NA
"ENSG00000167613","BCK_eIF4E_RIP_2016.csv~1.2385",NA,NA
"ENSG00000167615","BCK_eIF4E_RIP_2016.csv~1.356",NA,NA
"ENSG00000167619","BCK_eIF4E_RIP_2016.csv~1.2879",NA,NA
"ENSG00000167670","BCK_eIF4E_RIP_2016.csv~1.2978",NA,NA
"ENSG00000167671","BCK_eIF4E_RIP_2016.csv~1.1761",NA,NA
"ENSG00000167674","BCK_eIF4E_RIP_2016.csv~1.2298",NA,NA
"ENSG00000167676","BCK_eIF4E_RIP_2016.csv~1.2843",NA,NA
"ENSG00000167685","BCK_eIF4E_RIP_2016.csv~1.3383",NA,NA
"ENSG00000167695","BCK_eIF4E_RIP_2016.csv~1.1322",NA,NA
"ENSG00000167702","BCK_eIF4E_RIP_2016.csv~1.988",NA,NA
"ENSG00000167711","BCK_eIF4E_RIP_2016.csv~1.3806",NA,NA
"ENSG00000167721","BCK_eIF4E_RIP_2016.csv~1.1206",NA,NA
"ENSG00000167723","BCK_eIF4E_RIP_2016.csv~1.2226",NA,NA
"ENSG00000167766","BCK_eIF4E_RIP_2016.csv~1.197",NA,NA
"ENSG00000167770","BCK_eIF4E_RIP_2016.csv~1.653",NA,NA
"ENSG00000167771","BCK_eIF4E_RIP_2016.csv~1.1513",NA,NA
"ENSG00000167780","BCK_eIF4E_RIP_2016.csv~1.725",NA,NA
"ENSG00000167785","BCK_eIF4E_RIP_2016.csv~1.2303",NA,NA
"ENSG00000167792","BCK_eIF4E_RIP_2016.csv~1.1496",NA,NA
"ENSG00000167861","BCK_eIF4E_RIP_2016.csv~1.3665",NA,NA
"ENSG00000167880","BCK_eIF4E_RIP_2016.csv~1.3518",NA,NA
"ENSG00000167881","BCK_eIF4E_RIP_2016.csv~1.2957",NA,NA
"ENSG00000167889","BCK_eIF4E_RIP_2016.csv~1.3616",NA,NA
"ENSG00000167895","BCK_eIF4E_RIP_2016.csv~1.955",NA,NA
"ENSG00000167930","BCK_eIF4E_RIP_2016.csv~1.1409",NA,NA
"ENSG00000167962","BCK_eIF4E_RIP_2016.csv~1.2144",NA,NA
"ENSG00000167971","BCK_eIF4E_RIP_2016.csv~1.2464",NA,NA
"ENSG00000167972","BCK_eIF4E_RIP_2016.csv~1.3848",NA,NA
"ENSG00000167978","BCK_eIF4E_RIP_2016.csv~1.3158",NA,NA
"ENSG00000167984","BCK_eIF4E_RIP_2016.csv~1.427",NA,NA
"ENSG00000167992","BCK_eIF4E_RIP_2016.csv~1.3287",NA,NA
"ENSG00000168010","BCK_eIF4E_RIP_2016.csv~1.1642",NA,NA
"ENSG00000168014","BCK_eIF4E_RIP_2016.csv~1.1003",NA,NA
"ENSG00000168016","BCK_eIF4E_RIP_2016.csv~1.2378",NA,NA
"ENSG00000168026","BCK_eIF4E_RIP_2016.csv~1.3377",NA,NA
"ENSG00000168066","BCK_eIF4E_RIP_2016.csv~1.2218",NA,NA
"ENSG00000168067","BCK_eIF4E_RIP_2016.csv~1.185",NA,NA
"ENSG00000168071","BCK_eIF4E_RIP_2016.csv~1.1826",NA,NA
"ENSG00000168090","BCK_eIF4E_RIP_2016.csv~1.2039",NA,NA
"ENSG00000168096","BCK_eIF4E_RIP_2016.csv~1.1057",NA,"MG_eIF4E_OE_DSG_2018.csv~1.358;MG_eIF4E_OE_DSG_2018.csv~1.359"
"ENSG00000168137","BCK_eIF4E_RIP_2016.csv~1.1982",NA,NA
"ENSG00000168140","BCK_eIF4E_RIP_2016.csv~1.3485",NA,NA
"ENSG00000168268","BCK_eIF4E_RIP_2016.csv~1.530",NA,NA
"ENSG00000168291","BCK_eIF4E_RIP_2016.csv~1.883",NA,NA
"ENSG00000168389","BCK_eIF4E_RIP_2016.csv~1.3645",NA,NA
"ENSG00000168395","BCK_eIF4E_RIP_2016.csv~1.2081",NA,NA
"ENSG00000168397","BCK_eIF4E_RIP_2016.csv~1.1156",NA,NA
"ENSG00000168434","BCK_eIF4E_RIP_2016.csv~1.1716",NA,NA
"ENSG00000168439","BCK_eIF4E_RIP_2016.csv~1.1387",NA,NA
"ENSG00000168488","BCK_eIF4E_RIP_2016.csv~1.3031",NA,NA
"ENSG00000168495","BCK_eIF4E_RIP_2016.csv~1.2959",NA,NA
"ENSG00000168610","BCK_eIF4E_RIP_2016.csv~1.2700",NA,NA
"ENSG00000168612","BCK_eIF4E_RIP_2016.csv~1.2906",NA,NA
"ENSG00000168614","BCK_eIF4E_RIP_2016.csv~1.3803",NA,NA
"ENSG00000168615","BCK_eIF4E_RIP_2016.csv~1.633",NA,NA
"ENSG00000168710","BCK_eIF4E_RIP_2016.csv~1.983",NA,NA
"ENSG00000168724","BCK_eIF4E_RIP_2016.csv~1.140",NA,NA
"ENSG00000168763","BCK_eIF4E_RIP_2016.csv~1.2132",NA,NA
"ENSG00000168765","BCK_eIF4E_RIP_2016.csv~1.2581",NA,NA
"ENSG00000168778","BCK_eIF4E_RIP_2016.csv~1.2580",NA,NA
"ENSG00000168781","BCK_eIF4E_RIP_2016.csv~1.3391",NA,NA
"ENSG00000168803","BCK_eIF4E_RIP_2016.csv~1.1273",NA,NA
"ENSG00000168818","BCK_eIF4E_RIP_2016.csv~1.1748",NA,NA
"ENSG00000168824","BCK_eIF4E_RIP_2016.csv~1.1352",NA,NA
"ENSG00000168872","BCK_eIF4E_RIP_2016.csv~1.1909",NA,NA
"ENSG00000168883","BCK_eIF4E_RIP_2016.csv~1.1277",NA,NA
"ENSG00000168884","BCK_eIF4E_RIP_2016.csv~1.2219",NA,NA
"ENSG00000168887","BCK_eIF4E_RIP_2016.csv~1.755",NA,NA
"ENSG00000168906","BCK_eIF4E_RIP_2016.csv~1.1185",NA,NA
"ENSG00000168916","BCK_eIF4E_RIP_2016.csv~1.187",NA,NA
"ENSG00000168918","BCK_eIF4E_RIP_2016.csv~1.1587",NA,NA
"ENSG00000168924","BCK_eIF4E_RIP_2016.csv~1.2461",NA,NA
"ENSG00000168961","BCK_eIF4E_RIP_2016.csv~1.3669",NA,NA
"ENSG00000169031","BCK_eIF4E_RIP_2016.csv~1.941",NA,NA
"ENSG00000169045","BCK_eIF4E_RIP_2016.csv~1.8",NA,NA
"ENSG00000169057","BCK_eIF4E_RIP_2016.csv~1.1719",NA,NA
"ENSG00000169062","BCK_eIF4E_RIP_2016.csv~1.2952",NA,NA
"ENSG00000169131","BCK_eIF4E_RIP_2016.csv~1.929",NA,NA
"ENSG00000169136","BCK_eIF4E_RIP_2016.csv~1.2089",NA,NA
"ENSG00000169180","BCK_eIF4E_RIP_2016.csv~1.1707",NA,NA
"ENSG00000169220","BCK_eIF4E_RIP_2016.csv~1.528",NA,NA
"ENSG00000169228","BCK_eIF4E_RIP_2016.csv~1.1544",NA,NA
"ENSG00000169231","BCK_eIF4E_RIP_2016.csv~1.1268",NA,NA
"ENSG00000169239","BCK_eIF4E_RIP_2016.csv~1.3279",NA,NA
"ENSG00000169246","BCK_eIF4E_RIP_2016.csv~1.3846",NA,NA
"ENSG00000169249","BCK_eIF4E_RIP_2016.csv~1.3366",NA,NA
"ENSG00000169371","BCK_eIF4E_RIP_2016.csv~1.813",NA,NA
"ENSG00000169375","BCK_eIF4E_RIP_2016.csv~1.2260",NA,NA
"ENSG00000169499","BCK_eIF4E_RIP_2016.csv~1.830",NA,NA
"ENSG00000169598","BCK_eIF4E_RIP_2016.csv~1.1624",NA,"MG_eIF4E_OE_DSG_2018.csv~1.26"
"ENSG00000169635","BCK_eIF4E_RIP_2016.csv~1.1598",NA,NA
"ENSG00000169660","BCK_eIF4E_RIP_2016.csv~1.325",NA,NA
"ENSG00000169682","BCK_eIF4E_RIP_2016.csv~1.1911",NA,NA
