Gene,logFC,t,P.Value,adj.P.Val,B,ensembl_gene_id
PTK2B,0.173258896519771,2.56345394026566,0.016111231305372,0.0326321553880881,-4.42796863971386,ENSG00000120899
ACLY,0.173287371565695,2.54317467435642,0.016884196902145,0.0339803950365134,-4.44355252027477,ENSG00000260245
RSRP1,0.173604191983709,2.59959430251572,0.0148144783741506,0.0303609112441353,-4.30362156348756,NA
PLA2G6,0.17369473524194,2.44755398762456,0.0210124021734524,0.0407596021840628,-4.6188553299417,ENSG00000184381
MAPK1,0.173867407881506,2.52154038560706,0.0177465486690668,0.0354085510020739,-4.4501929086938,ENSG00000100030
PISD,0.173920819842225,2.37850779005469,0.024549636369036,0.0464347215878779,-4.70819559995987,ENSG00000241878
ZFP36L1,0.174004481402235,2.4015194918809,0.0233143584399241,0.0444841261274364,-4.65054646851952,ENSG00000185650
NSD1,0.174208966335319,2.72885884992403,0.0109292603425198,0.0234465935147591,-4.08671853152804,ENSG00000165671
ZFR,0.174285866969386,2.55402826803544,0.0164663299054188,0.033224231868212,-4.39176577257133,ENSG00000056097
XYLT1,0.174301434258336,2.41391604399698,0.0226727400700335,0.0434479976869735,-4.61853588191311,ENSG00000103489
LCK,0.174737979994874,2.61043592884973,0.0144447981014488,0.0297252835237136,-4.29075841980784,ENSG00000182866
PLEC,0.174797863065909,2.454552754791,0.0206813027964184,0.0402255212293482,-4.60709828558157,ENSG00000261109
C11orf30,0.174873903423187,2.6545031332317,0.0130287702165504,0.0272650747455631,-4.21558859356178,ENSG00000158636
C14orf159,0.175405654392776,2.5335451708146,0.0172631308700851,0.0346195903747783,-4.42864699544018,ENSG00000133943
SRP54,0.175571380424807,2.44667185497846,0.0210544782387366,0.0408168270828009,-4.56977647218807,ENSG00000100883
RALGAPB,0.175683579945225,2.50876694392319,0.018274633300561,0.0362893184676022,-4.45827697816098,ENSG00000170471
ZNHIT6,0.176069290611602,2.49454520241074,0.0188796388055007,0.0372684127431679,-4.48402792484018,ENSG00000117174
CHMP7,0.176313918781214,2.37313947184858,0.024846284695187,0.0468865282263973,-4.6875997762107,ENSG00000147457
SGSM3,0.176616657138852,2.77230939706217,0.00985368735683566,0.0215255922082786,-4.04628553050142,ENSG00000100359
SRSF6,0.177035921757812,2.89370041009519,0.00735225675765569,0.0167964718431539,-3.75092365279404,ENSG00000124193
SLC9A7,0.177071338992816,2.53064080786672,0.0173789563220909,0.0348034844870748,-4.40753995672116,ENSG00000065923
ZNF207,0.177434577487079,2.94133805630841,0.00654549756477732,0.0151885960470963,-3.64277609965687,ENSG00000010244
ILF2,0.177750040673284,2.49839063373822,0.0187142536557484,0.0369981963168237,-4.46712551790783,ENSG00000143621
KDM5A,0.17790562079283,2.90878283384729,0.00708716672823985,0.0162767885428512,-3.70907649114314,ENSG00000073614
SLC20A1,0.178136808138333,2.53885200547038,0.0170533375452173,0.0342570758702702,-4.38559554286899,ENSG00000144136
KLHDC2,0.178263593604034,2.37009939503787,0.0250157249773482,0.0471446011585007,-4.70986198758425,ENSG00000165516
KHNYN,0.178356879878095,2.60188205210747,0.0147357458179602,0.030232962698258,-4.27781877018965,ENSG00000100441
ALMS1,0.178449745128289,2.47861158528428,0.0195793767449484,0.0384203090146865,-4.58023212750959,ENSG00000116127
HSP90AB1,0.178470371576615,2.78462744425963,0.00956735172850896,0.0210138601744598,-3.95133657764835,ENSG00000096384
HMG20A,0.178573824617318,2.35643017648452,0.0257906971365059,0.0483664048711911,-4.68894825809478,ENSG00000140382
DDX41,0.178683695741245,2.72783470278333,0.0109558925124073,0.0234875086672035,-4.08614018842814,ENSG00000183258
METTL16,0.178884506314536,2.46563413599863,0.0201668601727765,0.0394198051224266,-4.52243409780846,ENSG00000127804
TXLNG,0.178943773193629,2.63863836062446,0.0135229507823037,0.0281224523476933,-4.22067942201178,ENSG00000086712
TBC1D4,0.17931613976168,2.43724106644718,0.0215091713730283,0.041574150950726,-4.57713951089989,ENSG00000136111
SPIDR,0.179343019507606,2.73134983273859,0.0108647372170914,0.0233228973692952,-4.04058591359843,ENSG00000164808
NUP153,0.179588725442522,2.83103639060822,0.0085573351092653,0.0191419506760151,-3.85479972852025,ENSG00000124789
MRPS27,0.179769511874648,2.51877078903277,0.0178598387983827,0.0355744533782453,-4.41795620901497,ENSG00000113048
KIAA0368,0.179953950535432,2.79160801846995,0.00940857806173989,0.0207228907997022,-3.93401985755138,ENSG00000136813
COASY,0.179994588038029,2.34911517051528,0.0262143553371373,0.0490499268167114,-4.71923215995649,ENSG00000068120
UPF1,0.180006439389586,2.36504977653006,0.0252995011835812,0.0476064937104907,-4.74619431531423,ENSG00000005007
KIDINS220,0.180169639940224,2.65135188070836,0.0131255697361156,0.0274102094071077,-4.20176767903315,ENSG00000134313
ROCK2,0.18031312872303,2.56353331555596,0.0161082713203787,0.0326312508273485,-4.34172822566737,ENSG00000134318
ATF7IP,0.180560997674106,2.87769815695398,0.00764375378701122,0.0173767913529621,-3.76141044772703,ENSG00000171681
SEC23IP,0.180728331609026,2.40217311899356,0.0232801172189446,0.0444413706592497,-4.60942668152226,ENSG00000107651
ZNF37BP,0.181030656091698,2.78485960155429,0.00956203103967207,0.0210057274091476,-3.95722030102037,ENSG00000234420
SH3D21,0.181154196563218,2.73355132045347,0.0108080101255839,0.0232241634327136,-4.06463175511248,ENSG00000214193
ROCK1,0.181158602643623,2.74292297583008,0.0105696172597911,0.0227911212230307,-4.01271446199122,ENSG00000067900
PAK2,0.18161903327479,2.75673354928201,0.0102272823486027,0.0222004358354638,-3.97157946853318,ENSG00000180370
MTHFR,0.181721517056547,2.56652424293495,0.0159971032698945,0.0324432727635078,-4.33034923807751,ENSG00000177000
GABARAPL1,0.181772760095091,2.34012134136117,0.0267439343012362,0.0499448358793081,-4.70461397261099,ENSG00000139112
DCP1A,0.181978201708104,2.35902364712135,0.0256419985497071,0.0481292564942674,-4.67341052817928,ENSG00000162290
DHTKD1,0.182140672381558,2.71026590318517,0.0114223288567283,0.0243547537439488,-4.06819253892214,ENSG00000181192
SLC39A7,0.182245359273514,2.43353032334774,0.0216905387058761,0.0418499426390829,-4.5506083004153,ENSG00000224399
KDM2B,0.18263925811375,2.73878767215209,0.0106741953581259,0.022982268380522,-4.01387409149476,ENSG00000089094
CHD2,0.182859585441922,3.2438412937877,0.00308086016216218,0.00798698232534975,-2.99346112268159,ENSG00000173575
ARGLU1,0.182878757133386,3.03457649992201,0.00520318211389886,0.0125097987749535,-3.43719088447758,ENSG00000134884
HEATR5B,0.182899654024435,2.75882649760999,0.010176319693483,0.0221119930678643,-3.98592446707068,ENSG00000008869
SLC12A9,0.182928179912456,2.46615834891088,0.0201428182474724,0.0393846700763456,-4.50494544086906,ENSG00000146828
WDR19,0.183149202926544,2.71431813441038,0.0113131247710501,0.0241457009538951,-4.08958061779961,ENSG00000157796
RUFY3,0.183170427773241,3.02028821327008,0.00539034464980027,0.0128953094874437,-3.46414039337834,ENSG00000018189
STX5,0.183293710286581,2.37378740707612,0.0248103074619211,0.046832250912783,-4.66357764011506,ENSG00000162236
CCM2,0.183519251321694,2.6524330214633,0.0130922841574353,0.0273538984898587,-4.18807396163087,ENSG00000136280
CDCA7L,0.183804578880693,2.74591121995,0.0104946461346127,0.02266710876155,-3.98613290649917,ENSG00000164649
TMBIM6,0.184015328174501,2.59620258939071,0.0149319232458831,0.0305581903375316,-4.25396935231447,ENSG00000139644
TBRG1,0.184251474657176,2.35177936789849,0.0260593257642601,0.0488137680561807,-4.66830411501661,ENSG00000154144
RABEP1,0.184570862886321,2.90947541622782,0.00707521374768378,0.0162538720666891,-3.68582972550463,ENSG00000029725
DNAJC21,0.184609780946353,2.52608218781193,0.0175622031236183,0.0351217010403476,-4.3924205561344,ENSG00000168724
NOTCH2,0.184690024909806,2.75426880768921,0.010287605197548,0.0223052735938153,-3.99233415611091,ENSG00000134250
OGDH,0.185777608920995,2.65142487114706,0.013123320064353,0.0274099202695455,-4.17586640936084,ENSG00000105953
EIF2AK4,0.18599497247,2.69173503954107,0.0119344062378781,0.02527641047086,-4.09289993466047,ENSG00000128829
TTN,0.18606038036539,3.80333749943306,7.22790753873725e-4,0.00236253584026752,-1.7675862334662,ENSG00000155657
USP6NL,0.186094828322054,2.65750946555213,0.0129370432624776,0.0271080749962471,-4.14597898882819,ENSG00000148429
CNOT1,0.186284911472939,3.20324945479757,0.00341361042221909,0.0087276297974932,-3.06791336552976,ENSG00000125107
USP49,0.186395532287046,2.57769286267263,0.0155882407920455,0.0317412374848066,-4.28995046247019,ENSG00000164663
PIK3CD,0.186653823443382,2.72043036601711,0.0111502531188445,0.023849050451723,-4.07688776779719,ENSG00000171608
MCM7,0.186756178115397,3.02092563752388,0.00538186016465989,0.012887926478542,-3.45692179992446,ENSG00000166508
CERS4,0.186920612541291,2.49358930986348,0.01892095869656,0.0373386239181392,-4.44457435869476,ENSG00000090661
PIH1D1,0.186936648746292,2.58495880692345,0.0153274761979017,0.0313035430985303,-4.27744826978172,ENSG00000104872
GFPT1,0.18719192016452,2.43290476452437,0.0217212516069503,0.0419029731965878,-4.51747468773415,ENSG00000198380
KLHDC3,0.187229516429294,2.37561159104836,0.024709273282402,0.0466958508042832,-4.63094251714972,ENSG00000124702
PRKDC,0.187597812173935,3.16375629297411,0.00377028526994253,0.00946801037904523,-3.1678207839535,ENSG00000253729
NUP107,0.187761513461125,2.82625163973907,0.00865662576713327,0.0193141385692887,-3.85027549844417,ENSG00000111581
NUP62,0.187783314626255,2.35187945378655,0.0260535180914982,0.0488099315125428,-4.67513402763378,ENSG00000213024
UBAP1,0.187863427850989,2.46746735977572,0.020082898327594,0.0392971015805807,-4.45653959339815,ENSG00000165006
SNX29,0.188041491770394,2.95453646518144,0.00633727846278884,0.0147926800220042,-3.57338064636655,ENSG00000048471
UBA7,0.188083015406318,2.47397278041414,0.0197875392214651,0.0387776032773255,-4.51148391658657,ENSG00000182179
MLH1,0.188110422313862,2.55528018763339,0.0164187516440052,0.033146423976694,-4.32564856374183,ENSG00000076242
SMG1,0.188124893696796,3.06734984593767,0.00479699373077054,0.011662803297115,-3.36399840875109,ENSG00000157106
F11R,0.188289642659024,2.67796649575375,0.012328695596445,0.0259716785540557,-4.09203133237964,ENSG00000158769
MCCC1,0.18839322179727,2.7699294195527,0.00990993050751639,0.0216345430938432,-3.9345374012251,ENSG00000078070
SUV420H1,0.188469721476018,2.47642364801663,0.0196773060041895,0.0385848759783104,-4.46969043685831,ENSG00000110066
SBNO1,0.18850842473839,2.90712988897347,0.00711577148786328,0.0163309282706256,-3.65696456571351,ENSG00000139697
PHF11,0.188637835320474,2.63696120509193,0.013576202023135,0.0282196335040605,-4.17072546431936,ENSG00000136147
NR2C1,0.189003930033752,2.95008751915922,0.00640675312568189,0.0149199777274848,-3.59722808210424,ENSG00000120798
KIF20A,0.189043004994796,2.59024605161817,0.0151402760039027,0.0309553076155384,-4.25227529579675,ENSG00000112984
GTF2H3,0.189113165143235,2.54533512644417,0.0168002442658997,0.0338324137279628,-4.31926691741275,ENSG00000111358
CCNF,0.189332064041643,2.49656540661994,0.0187925860926232,0.037124793858875,-4.45787186456292,ENSG00000162063
CLK3,0.189454505359215,2.73528463534666,0.0107635421891089,0.023147766811529,-4.01021241972645,ENSG00000179335
RALGDS,0.189793142621177,2.61073055595966,0.0144348725940589,0.0297129775743149,-4.24645406231917,ENSG00000160271
ZDHHC6,0.190259813692562,2.62174174789784,0.0140684401433718,0.0290798532688101,-4.19858081330597,ENSG00000023041
TRMT2A,0.190651862425615,2.57716546229719,0.0156073277971157,0.0317601781802435,-4.29028397027217,ENSG00000099899
REV1,0.190735352830584,2.85883205754852,0.00800144543893351,0.0180602861845747,-3.75905919575169,ENSG00000135945
RNPC3,0.190801634609564,2.86308083542771,0.00791953785581147,0.0179034232947937,-3.72260570560923,ENSG00000185946
PAX5,0.19095460552421,2.91739130653046,0.0069399455752696,0.0159810772266274,-3.62131750027278,ENSG00000196092
MAPKBP1,0.191008154318176,2.60710389238703,0.0145574915740469,0.0299145161611033,-4.24689053278746,ENSG00000137802
SLC43A1,0.191034382137698,2.60752098248012,0.0145433404646855,0.0298927635307439,-4.22106114977595,ENSG00000149150
FAM73B,0.191099311612734,2.49273334842067,0.0189580296705493,0.0373890474271216,-4.44995845472314,ENSG00000148343
FANCA,0.191130120929917,3.04990605504162,0.00500926947043436,0.0121018506763396,-3.40619846864398,ENSG00000187741
EIF2AK2,0.191320226460237,2.56166244511517,0.0161781722136108,0.032737096298209,-4.29931876599714,ENSG00000055332
KIAA2026,0.191603114352586,2.55638369859611,0.0163769191713898,0.0330825488722815,-4.35366041307503,ENSG00000183354
ZBTB17,0.191742438669028,2.42962403575502,0.0218829792518503,0.042153244454391,-4.54417819441786,ENSG00000116809
MAP4K2,0.191888523121574,2.63928449345316,0.0135024874420368,0.0280888951225708,-4.22298891048951,ENSG00000168067
MOV10,0.191954376012482,2.87601315803708,0.00767507554330782,0.0174296844111886,-3.73614233986598,ENSG00000155363
ZNF608,0.192040760538351,3.04781138379898,0.00503535395375248,0.0121467856524653,-3.38044751674038,ENSG00000168916
ARHGAP4,0.192174768501855,2.94338153542154,0.00651284038640773,0.015131747805428,-3.604522790632,ENSG00000089820
ACTR8,0.192522904962887,2.39724812100965,0.0235392579423774,0.0448240225675984,-4.5580298488681,ENSG00000113812
CCDC47,0.192586733066304,2.52814135674744,0.0174792088378301,0.0349826681580929,-4.32987122622339,ENSG00000108588
ALG9,0.192746519174667,2.70759128962247,0.0114949470270175,0.0244854630437684,-4.00837086318678,ENSG00000086848
LMNB1,0.192812347127738,2.75978590394634,0.0101530382100139,0.0220724874548913,-3.91556784657069,ENSG00000113368
GTPBP1,0.192824078235874,2.75177753921518,0.0103489164681569,0.0224232280550869,-3.94717632343964,ENSG00000100226
CLUH,0.193395317902925,2.74709306439789,0.0104651330842909,0.0226146509376412,-3.98544015056877,ENSG00000132361
SLAMF6,0.193493605280117,2.68612878102586,0.0120935083353067,0.0255799965326306,-4.04411993903882,ENSG00000162739
UBE3C,0.19355760709878,2.84835499870086,0.00820685183139619,0.0184565316693256,-3.74191373701318,ENSG00000009335
ZNF83,0.193741005211873,2.9774697179494,0.00599035027265883,0.0140969218035036,-3.51223584710298,ENSG00000167766
SASH3,0.193786318825399,2.64897827053721,0.0131989241432516,0.0275456730673261,-4.13764521231064,ENSG00000122122
ELP2,0.193913513836832,2.97054252373292,0.00609319490329577,0.0142923124533855,-3.50826334285034,ENSG00000134759
LAT2,0.193974105365378,2.55993939185821,0.0162427988224539,0.0328473920735076,-4.28627423440033,ENSG00000086730
SF3A3,0.194020572294051,2.71664017580175,0.0112509890867131,0.0240328383206312,-3.99829517081917,ENSG00000183431
CARKD,0.194023963529784,2.55011043337982,0.0166160506469307,0.0334978548989289,-4.29155379493673,ENSG00000213995
ZDHHC9,0.194093514422653,2.6452597890918,0.0133146094144113,0.0277380574498238,-4.11375680515672,ENSG00000188706
INTS4,0.194141936427887,2.81965618300654,0.00879527200955529,0.0195596122816129,-3.79945657233788,ENSG00000149262
AKAP8L,0.194437534485345,2.69038775682176,0.0119724616741643,0.0253404743912088,-4.08009239962799,ENSG00000011243
WDR77,0.194582054002161,2.46954415653488,0.0199881695488207,0.039135334829187,-4.43222098372868,ENSG00000116455
UBE2I,0.194700938318488,2.46105492218755,0.0203780016826365,0.0397551194637763,-4.44533905699548,ENSG00000103275
WDR52,0.194735415650324,2.48432537196082,0.0193257482199711,0.038033377162329,-4.42643681121334,ENSG00000206530
FTSJ1,0.194785815133877,2.40841359635449,0.0229555114006656,0.0438926958048367,-4.54232952933835,ENSG00000068438
TRIM37,0.19479268418584,2.53573381927668,0.0171763201572109,0.0344721231412999,-4.32707584593974,ENSG00000108395
BCL2,0.194855971138693,3.3696049597741,0.00223648696685976,0.00608600089933772,-2.65765432892554,ENSG00000171791
PRPF38A,0.194992689721798,2.89359242322583,0.00735418813464137,0.016797928316687,-3.64059057977101,ENSG00000134748
INVS,0.195172107078697,2.4314168022945,0.0217944661548252,0.042019238801321,-4.51443295279351,ENSG00000119509
STK11IP,0.195465935367872,2.5796230281626,0.0155185712124189,0.0316241736071002,-4.25210933229377,ENSG00000144589
DHPS,0.195542399072012,2.57811991947664,0.0155728011651223,0.0317147729453778,-4.24930260369142,ENSG00000095059
PRDM2,0.195581016703924,3.19810815878049,0.00345814016853703,0.00881370903182494,-3.0296072134325,ENSG00000116731
SIRT5,0.19564028940762,2.46921095878829,0.0200033399223117,0.0391591318171551,-4.41607067396979,ENSG00000124523
POLR3E,0.195671489575146,2.68696278990481,0.0120697148258153,0.0255338288387747,-4.0840910301519,ENSG00000058600
DOK3,0.195684484213591,2.75107022068586,0.0103663862974698,0.0224460962808623,-3.9275752641564,ENSG00000146094
NUP160,0.195693279400856,2.97366554561594,0.00604662305991813,0.0142113155660603,-3.51213570985226,ENSG00000030066
TTLL5,0.195944426758818,2.75844502214961,0.0101855907045778,0.0221284344239514,-3.92503983245294,ENSG00000119685
ARHGEF18,0.196273842577427,2.63606682961435,0.0136046790709937,0.0282607277405938,-4.17593492769425,ENSG00000104880
VARS,0.196297387500134,2.4841359096188,0.0193341094816681,0.0380385055546826,-4.45141670475887,ENSG00000231945
TESPA1,0.196381749894985,2.4751231411572,0.0197357285688,0.0386877493596151,-4.40350063901151,ENSG00000135426
RIMKLB,0.196389529023225,3.01836551430896,0.00541601407484268,0.01294757343744,-3.40812072216535,ENSG00000166532
ATP9B,0.196756857043923,2.81595595508589,0.00887396958392017,0.0197109918063363,-3.80427358254132,ENSG00000166377
CELSR1,0.196840690008612,2.7688874034818,0.00993465001828817,0.0216775733088127,-3.91162153608235,ENSG00000075275
BCCIP,0.197227193387466,2.51039556421523,0.018206504351105,0.0361761625329655,-4.34515921644877,ENSG00000107949
VTI1A,0.197237437480331,2.36123621303161,0.0255157580834521,0.0479616457503197,-4.59416752946899,ENSG00000151532
FBXO10,0.197371835282896,2.86994866260262,0.00778881261416249,0.0176601736237638,-3.69769546063809,ENSG00000147912
TMTC4,0.197433308764586,2.63630563956128,0.0135970698867034,0.0282494412448505,-4.12276353956588,ENSG00000125247
PIK3CB,0.197681691771738,2.7474583484545,0.010456026963296,0.0226024971802317,-3.92203290736093,ENSG00000051382
SLC4A2,0.197759057211171,2.78756622619651,0.00950020429562292,0.0208911165938469,-3.865271185263,ENSG00000164889
TRAF5,0.197773729076249,3.27043661089695,0.00287999562886204,0.00755068320870676,-2.86519593095307,ENSG00000082512
HERC3,0.19788471080391,2.80893499577266,0.00902511977686675,0.0199954146865292,-3.80133109629706,ENSG00000138641
SFXN2,0.198552194515023,2.65641483214647,0.0129703719357199,0.0271691414716767,-4.08212853941501,ENSG00000156398
ABCA7,0.198634470987735,2.99595651604923,0.00572389824193742,0.0135509429020922,-3.47743252235841,ENSG00000064687
LRRC57,0.198663056951289,2.4484519060718,0.0209696525193198,0.0407010014439121,-4.43447477538187,ENSG00000180979
RELT,0.198712584033067,2.38936212511855,0.0239597009348056,0.0455284979695203,-4.57780817960974,ENSG00000054967
EIF2S3,0.198906085827866,3.10791400445661,0.00433605429634536,0.0106826837766188,-3.20506322451557,ENSG00000130741
IFNLR1,0.199131251973038,2.50397563163463,0.0184764320026675,0.0366269569992694,-4.3414329124213,ENSG00000185436
PYGB,0.19914966341989,2.67558407904454,0.012398143660429,0.0260925756432729,-4.076508160332,ENSG00000100994
ISYNA1,0.199261503548398,2.45889175359544,0.0204784480640782,0.0399027001674811,-4.41602404509425,ENSG00000105655
SLC11A2,0.19932796327992,2.6811050711189,0.012237759886692,0.0258120832893457,-4.02336615718177,ENSG00000110911
PUM1,0.199382219484322,3.12440276619629,0.00416105738080076,0.0103156402472668,-3.16327061296728,ENSG00000134644
CLPX,0.199421946879759,2.6728747223378,0.0124775660331121,0.0262512137105647,-4.04791935062876,ENSG00000166855
CPSF1,0.199982982717557,2.96177962435103,0.00622569646603094,0.0145740755295092,-3.56594719534223,ENSG00000261230
BAP1,0.200106049415314,2.69992565486182,0.011705476494955,0.024875287534559,-4.0040975430778,ENSG00000163930
C6orf106,0.200209399926748,2.81141443155031,0.00897146667223109,0.0199003163857127,-3.77554996592469,ENSG00000196821
ZCCHC11,0.200380387531591,3.21370498673896,0.00332474452142021,0.00852729318877886,-2.99037892097765,ENSG00000134744
TADA2A,0.200425579646081,2.62347785298117,0.0140114618996688,0.0289805336694919,-4.14315007362915,ENSG00000108264
CLASP1,0.200527200403223,3.38715324870649,0.00213811126949861,0.00586377241485012,-2.59346112214697,ENSG00000074054
SMEK1,0.20058248894183,3.00503617274125,0.00559719570764438,0.0132946198083328,-3.4134664173326,ENSG00000100796
CFLAR,0.200668916937219,3.21823137921123,0.0032869655559484,0.00844708507776683,-2.96040056995793,ENSG00000003402
PLOD1,0.200784065454857,2.75926577264352,0.010165653790193,0.0220962134870376,-3.9275900959186,ENSG00000083444
UNC93B1,0.200791486322491,2.55116743381713,0.0165755334905193,0.0334265534804928,-4.27800322183618,ENSG00000110057
EIF4A3,0.2008397098456,2.434339369441,0.0216508762893547,0.0417946157992408,-4.45527091514155,ENSG00000141543
TATDN2,0.20134681194096,2.76081518868385,0.0101281166214887,0.0220293747858582,-3.88266133113639,ENSG00000157014
GARS,0.20165010893054,2.90447923754216,0.00716187012694408,0.0164193112940341,-3.59845481003365,ENSG00000106105
TPX2,0.201832900385388,2.97644188205715,0.00600550517722738,0.0141274639818705,-3.44844709495448,ENSG00000088325
SPTLC2,0.202096119531744,2.89629539461353,0.00730598873074513,0.0167055979142602,-3.60200659845405,ENSG00000100596
DPAGT1,0.202389379726276,2.35297278286994,0.025990152411344,0.0487052755133487,-4.59449036011256,ENSG00000172269
GTF3A,0.202536351686857,2.57873954823227,0.0155504246025636,0.0316791405327292,-4.21321236180457,ENSG00000122034
FZR1,0.202594115601992,2.37530882198276,0.0247260163819244,0.0467138927075851,-4.59440916783237,ENSG00000105325
MYO1C,0.202648944908645,2.72563222606929,0.0110133723723637,0.0236029404936279,-3.9793968650187,ENSG00000197879
RBFA,0.202705399868393,2.59028477526428,0.0151389128195255,0.0309553076155384,-4.1907115157721,ENSG00000101546
LTA4H,0.202755595736383,2.85575583392855,0.00806124706419076,0.0181857811701805,-3.68850558220102,ENSG00000111144
ZNF738,0.202756630367519,2.48673646361302,0.0192196337047158,0.0378474904274723,-4.38420852592633,ENSG00000172687
ZNF761,0.202813174259192,2.52460226044189,0.0176220760434581,0.035208897087137,-4.35375598099705,ENSG00000160336
MAP2K2,0.202814221454873,2.39859413930491,0.0234681729954141,0.0447148943351131,-4.52735817011855,ENSG00000126934
MED12L,0.202839598320785,2.39860643193283,0.0234675247123217,0.0447148943351131,-4.51716514732292,ENSG00000144893
BUB1B,0.203426818683856,3.10592897723662,0.00435758997192529,0.0107250408730817,-3.22441253577684,ENSG00000156970
NBEAL2,0.203516992050489,3.04467800718444,0.00507461500931924,0.0122187920374614,-3.36123331187072,ENSG00000160796
PLEKHG1,0.203567109373719,3.47873724683052,0.00168889765861384,0.0048212309370676,-2.38157320102252,ENSG00000120278
CBX5,0.203581899895373,3.1978314711618,0.00346055235003783,0.00881812584112682,-2.99651846527313,ENSG00000094916
BLNK,0.204005613167042,3.09330353141272,0.00449697529979669,0.0110325454114249,-3.21852773405639,ENSG00000262509
POU2AF1,0.204086403746896,3.36738794613417,0.00224922237409446,0.00611271149607962,-2.61696732218751,ENSG00000110777
RFC2,0.204095009370437,2.57855378448251,0.0155571299283743,0.0316878283432825,-4.20196762701395,ENSG00000049541
LRCH4,0.204241752462684,2.72827371770514,0.0109444688246937,0.0234707695327054,-3.98624013718879,ENSG00000077454
STARD7,0.204344158100203,2.75061329967469,0.0103776863471062,0.0224630713311904,-3.87180217003506,ENSG00000084090
ABCA1,0.20435377922314,2.68350149271605,0.0121687493113605,0.0257056414431164,-4.02268407851561,ENSG00000165029
FCHSD2,0.20438254462698,3.21740329899297,0.00329384607553825,0.00845974354079389,-2.96024956751746,ENSG00000137478
KIF16B,0.204384471535575,2.73256643534435,0.0108333538658407,0.0232709188021524,-3.90618719176369,ENSG00000089177
EDRF1,0.204412375737568,2.94651764710785,0.00646302202953233,0.015029449222536,-3.51365668317735,ENSG00000107938
WDR4,0.204544266787977,2.6365849860073,0.0135881741218289,0.0282399975386113,-4.09057050055168,ENSG00000160193
RCC1,0.204575311959388,2.78427942068879,0.00957533310859347,0.0210278331780902,-3.81655210980205,ENSG00000180198
NKTR,0.204739991159939,3.38809423040701,0.00213295598547138,0.00585581889604036,-2.63039283563891,ENSG00000114857
ACO1,0.205372551722676,2.43629318041995,0.0215553676469413,0.0416510400595683,-4.43620705771384,ENSG00000122729
CSK,0.205381397668764,3.0142069950613,0.0054719318409658,0.0130544085062953,-3.39719810255849,ENSG00000103653
RNF114,0.205774639860059,2.69325125200238,0.0118917144544714,0.0251901009565023,-3.97646457095718,ENSG00000124226
EYA3,0.205821128342692,2.96420223315477,0.00618879377761089,0.0144982153761679,-3.45042529899276,ENSG00000158161
GAPVD1,0.206168531580295,3.19644172873328,0.00347269265696116,0.00884211978139374,-2.9831055630758,ENSG00000165219
SLC39A6,0.206266036622614,2.35479190315461,0.0258850336330711,0.0485292984343916,-4.57409021830046,ENSG00000141424
STAT1,0.206303586633412,2.76728060309901,0.00997288131608088,0.0217493032130357,-3.83350495312434,ENSG00000115415
KLHDC4,0.206724715966868,2.82715148369024,0.00863787016517843,0.0192822332108858,-3.73887259554439,ENSG00000104731
PDIA6,0.207052169962709,2.71424778154976,0.0113150123534919,0.0241457602540082,-3.92491438698582,ENSG00000143870
PTPN6,0.207080920575343,2.39666951280516,0.0235698754960355,0.0448482234058264,-4.53558182986965,ENSG00000111679
AFF2,0.207302453401335,2.62910983352256,0.0138280978507187,0.0286697851159184,-4.08123536204053,ENSG00000155966
DNAJB12,0.207418696959971,2.36774760933049,0.0251475260666803,0.0473448855747839,-4.56729900126485,ENSG00000148719
PRKY,0.207449878339285,2.72224776690095,0.0111022502895593,0.0237698739296419,-3.90867866155681,ENSG00000099725
UBR2,0.207653236108421,3.13485925370538,0.00405360364246704,0.010083911877783,-3.12737492927728,ENSG00000024048
COL4A4,0.207874085297036,3.0893311902112,0.00454170384648522,0.0111254605733807,-3.19238720158634,ENSG00000081052
ARFGEF2,0.208107517154927,3.14199673268376,0.00398178719312471,0.0099204650025596,-3.09537782625195,ENSG00000124198
NT5C2,0.208219007139498,3.28877993107515,0.00274886295624664,0.00725228363360091,-2.78539185622122,ENSG00000076685
LARS,0.208479294316414,3.41709727091228,0.00197982349633763,0.00550643711502817,-2.50291709262255,ENSG00000133706
MED14,0.208570944341398,2.96170813231098,0.00622678864377937,0.0145740755295092,-3.46446182913147,ENSG00000180182
SHARPIN,0.208639333499838,2.78619610634688,0.00953145446854621,0.0209456454578767,-3.80626590891568,ENSG00000179526
PARP9,0.20879593168982,2.85959610709729,0.00798665741843131,0.0180363147092527,-3.65711132055403,ENSG00000138496
STIM2,0.208825613336904,3.02941216200948,0.00527010413929003,0.0126472757930504,-3.34255847456152,ENSG00000109689
MPDU1,0.208858852456271,2.4162366718306,0.0225544425913136,0.0432851926331153,-4.45134183151009,ENSG00000129255
LRIG2,0.208878765489668,2.84619619269359,0.0082497897019306,0.0185370404465498,-3.68230943934431,ENSG00000198799
RRP7B,0.209014540596659,2.79612843582737,0.009307086385305,0.0205325237961623,-3.7900140661227,ENSG00000182841
TP73-AS1,0.209163637931228,2.7350857091569,0.0107686368855837,0.023154887824699,-3.89567323551513,ENSG00000227372
WNT10A,0.209362237609199,2.47148611333317,0.0198999634832141,0.0389685106942033,-4.39096840937338,ENSG00000135925
HGS,0.20960266005315,2.76646132370711,0.00999242793346476,0.0217780244855083,-3.90924395703753,ENSG00000185359
