"Row","GeneID","geneSymbol"
"BCK_eIF4E_RIP_2016.csv~1.341","ENSG00000149499","EML3"
"BCK_eIF4E_RIP_2016.csv~1.342","ENSG00000005483","KMT2E"
"BCK_eIF4E_RIP_2016.csv~1.343","ENSG00000065882","TBC1D1"
"BCK_eIF4E_RIP_2016.csv~1.344","ENSG00000187535","IFT140"
"BCK_eIF4E_RIP_2016.csv~1.345","ENSG00000163050","ADCK3"
"BCK_eIF4E_RIP_2016.csv~1.346","ENSG00000092820","EZR"
"BCK_eIF4E_RIP_2016.csv~1.347","ENSG00000184216","IRAK1"
"BCK_eIF4E_RIP_2016.csv~1.348","ENSG00000065802","ASB1"
"BCK_eIF4E_RIP_2016.csv~1.349","ENSG00000146872","TLK2"
"BCK_eIF4E_RIP_2016.csv~1.350","ENSG00000136682","CBWD2"
"BCK_eIF4E_RIP_2016.csv~1.351","ENSG00000111667","USP5"
"BCK_eIF4E_RIP_2016.csv~1.352","ENSG00000104356","POP1"
"BCK_eIF4E_RIP_2016.csv~1.353","ENSG00000104884","ERCC2"
"BCK_eIF4E_RIP_2016.csv~1.354","ENSG00000065060","UHRF1BP1"
"BCK_eIF4E_RIP_2016.csv~1.355","ENSG00000241685","ARPC1A"
"BCK_eIF4E_RIP_2016.csv~1.356","ENSG00000167615","LENG8"
"BCK_eIF4E_RIP_2016.csv~1.357","ENSG00000085511","MAP3K4"
"BCK_eIF4E_RIP_2016.csv~1.358","ENSG00000100028","SNRPD3"
"BCK_eIF4E_RIP_2016.csv~1.359","ENSG00000104522","TSTA3"
"BCK_eIF4E_RIP_2016.csv~1.360","ENSG00000087152","ATXN7L3"
"BCK_eIF4E_RIP_2016.csv~1.361","ENSG00000179104","TMTC2"
"BCK_eIF4E_RIP_2016.csv~1.362","ENSG00000198874","TYW1"
"BCK_eIF4E_RIP_2016.csv~1.363","ENSG00000101412","E2F1"
"BCK_eIF4E_RIP_2016.csv~1.364","ENSG00000198093","ZNF649"
"BCK_eIF4E_RIP_2016.csv~1.365","ENSG00000125630","POLR1B"
"BCK_eIF4E_RIP_2016.csv~1.366","ENSG00000019582","CD74"
"BCK_eIF4E_RIP_2016.csv~1.367","ENSG00000143924","EML4"
"BCK_eIF4E_RIP_2016.csv~1.368","ENSG00000144224","UBXN4"
"BCK_eIF4E_RIP_2016.csv~1.369","ENSG00000117682","DHDDS"
"BCK_eIF4E_RIP_2016.csv~1.370","ENSG00000163635","ATXN7"
"BCK_eIF4E_RIP_2016.csv~1.371","ENSG00000101017","CD40"
"BCK_eIF4E_RIP_2016.csv~1.372","ENSG00000170542","SERPINB9"
"BCK_eIF4E_RIP_2016.csv~1.373","ENSG00000076003","MCM6"
"BCK_eIF4E_RIP_2016.csv~1.374","ENSG00000127837","AAMP"
"BCK_eIF4E_RIP_2016.csv~1.375","ENSG00000112578","BYSL"
"BCK_eIF4E_RIP_2016.csv~1.376","ENSG00000165792","METTL17"
"BCK_eIF4E_RIP_2016.csv~1.377","ENSG00000189007","ADAT2"
"BCK_eIF4E_RIP_2016.csv~1.378","ENSG00000052749","RRP12"
"BCK_eIF4E_RIP_2016.csv~1.379","ENSG00000114841","DNAH1"
"BCK_eIF4E_RIP_2016.csv~1.380","ENSG00000136807","CDK9"
"BCK_eIF4E_RIP_2016.csv~1.381","ENSG00000101361","NOP56"
"BCK_eIF4E_RIP_2016.csv~1.382","ENSG00000050748","MAPK9"
"BCK_eIF4E_RIP_2016.csv~1.383","ENSG00000108963","DPH1"
"BCK_eIF4E_RIP_2016.csv~1.384","ENSG00000134815","DHX34"
"BCK_eIF4E_RIP_2016.csv~1.385","ENSG00000122257","RBBP6"
"BCK_eIF4E_RIP_2016.csv~1.386","ENSG00000150961","SEC24D"
"BCK_eIF4E_RIP_2016.csv~1.387","ENSG00000165494","PCF11"
"BCK_eIF4E_RIP_2016.csv~1.388","ENSG00000162191","UBXN1"
"BCK_eIF4E_RIP_2016.csv~1.389","ENSG00000153317","ASAP1"
"BCK_eIF4E_RIP_2016.csv~1.390","ENSG00000100425","BRD1"
"BCK_eIF4E_RIP_2016.csv~1.391","ENSG00000198198","SZT2"
"BCK_eIF4E_RIP_2016.csv~1.392","ENSG00000159399","HK2"
"BCK_eIF4E_RIP_2016.csv~1.393","ENSG00000151240","DIP2C"
"BCK_eIF4E_RIP_2016.csv~1.394","ENSG00000145029","NICN1"
"BCK_eIF4E_RIP_2016.csv~1.395","ENSG00000147416","ATP6V1B2"
"BCK_eIF4E_RIP_2016.csv~1.396","ENSG00000112118","MCM3"
"BCK_eIF4E_RIP_2016.csv~1.397","ENSG00000160602","NEK8"
"BCK_eIF4E_RIP_2016.csv~1.398","ENSG00000108604","SMARCD2"
"BCK_eIF4E_RIP_2016.csv~1.399","ENSG00000163961","RNF168"
"BCK_eIF4E_RIP_2016.csv~1.400","ENSG00000089195","TRMT6"
"BCK_eIF4E_RIP_2016.csv~1.401","ENSG00000214013","GANC"
"BCK_eIF4E_RIP_2016.csv~1.402","ENSG00000163719","MTMR14"
"BCK_eIF4E_RIP_2016.csv~1.403","ENSG00000105397","TYK2"
"BCK_eIF4E_RIP_2016.csv~1.404","ENSG00000198408","MGEA5"
"BCK_eIF4E_RIP_2016.csv~1.405","ENSG00000154305","MIA3"
"BCK_eIF4E_RIP_2016.csv~1.406","ENSG00000132600","PRMT7"
"BCK_eIF4E_RIP_2016.csv~1.407","ENSG00000006125","AP2B1"
"BCK_eIF4E_RIP_2016.csv~1.408","ENSG00000131401","NAPSB"
"BCK_eIF4E_RIP_2016.csv~1.409","ENSG00000137073","UBAP2"
"BCK_eIF4E_RIP_2016.csv~1.410","ENSG00000127586","CHTF18"
"BCK_eIF4E_RIP_2016.csv~1.411","ENSG00000162929","KIAA1841"
"BCK_eIF4E_RIP_2016.csv~1.412","ENSG00000109320","NFKB1"
"BCK_eIF4E_RIP_2016.csv~1.413","ENSG00000176542","KIAA2018"
"BCK_eIF4E_RIP_2016.csv~1.414","ENSG00000119707","RBM25"
"BCK_eIF4E_RIP_2016.csv~1.415","ENSG00000102699","PARP4"
"BCK_eIF4E_RIP_2016.csv~1.416","ENSG00000125450","NUP85"
"BCK_eIF4E_RIP_2016.csv~1.417","ENSG00000095485","CWF19L1"
"BCK_eIF4E_RIP_2016.csv~1.418","ENSG00000103657","HERC1"
"BCK_eIF4E_RIP_2016.csv~1.419","ENSG00000106829","TLE4"
"BCK_eIF4E_RIP_2016.csv~1.420","ENSG00000188986","NELFB"
"BCK_eIF4E_RIP_2016.csv~1.421","ENSG00000100815","TRIP11"
"BCK_eIF4E_RIP_2016.csv~1.422","ENSG00000120685","PROSER1"
"BCK_eIF4E_RIP_2016.csv~1.423","ENSG00000106609","TMEM248"
"BCK_eIF4E_RIP_2016.csv~1.424","ENSG00000069248","NUP133"
"BCK_eIF4E_RIP_2016.csv~1.425","ENSG00000132305","IMMT"
"BCK_eIF4E_RIP_2016.csv~1.426","ENSG00000089154","GCN1L1"
"BCK_eIF4E_RIP_2016.csv~1.427","ENSG00000167984","NLRC3"
"BCK_eIF4E_RIP_2016.csv~1.428","ENSG00000162869","PPP1R21"
"BCK_eIF4E_RIP_2016.csv~1.429","ENSG00000048028","USP28"
"BCK_eIF4E_RIP_2016.csv~1.430","ENSG00000226060","TRIM26"
"BCK_eIF4E_RIP_2016.csv~1.431","ENSG00000147118","ZNF182"
"BCK_eIF4E_RIP_2016.csv~1.432","ENSG00000107829","FBXW4"
"BCK_eIF4E_RIP_2016.csv~1.433","ENSG00000135249","RINT1"
"BCK_eIF4E_RIP_2016.csv~1.434","ENSG00000109065","NAT9"
"BCK_eIF4E_RIP_2016.csv~1.435","ENSG00000067829","IDH3G"
"BCK_eIF4E_RIP_2016.csv~1.436","ENSG00000087095","NLK"
"BCK_eIF4E_RIP_2016.csv~1.437","ENSG00000048828","FAM120A"
"BCK_eIF4E_RIP_2016.csv~1.438","ENSG00000008853","RHOBTB2"
"BCK_eIF4E_RIP_2016.csv~1.439","ENSG00000101019","UQCC1"
"BCK_eIF4E_RIP_2016.csv~1.440","ENSG00000131503","ANKHD1"
"BCK_eIF4E_RIP_2016.csv~1.441","ENSG00000135870","RC3H1"
"BCK_eIF4E_RIP_2016.csv~1.442","ENSG00000032219","ARID4A"
"BCK_eIF4E_RIP_2016.csv~1.443","ENSG00000093217","XYLB"
"BCK_eIF4E_RIP_2016.csv~1.444","ENSG00000206357","NELFE"
"BCK_eIF4E_RIP_2016.csv~1.445","ENSG00000104866","PPP1R37"
"BCK_eIF4E_RIP_2016.csv~1.446","ENSG00000100629","CEP128"
"BCK_eIF4E_RIP_2016.csv~1.447","ENSG00000107159","CA9"
"BCK_eIF4E_RIP_2016.csv~1.448","ENSG00000196465","MYL6B"
"BCK_eIF4E_RIP_2016.csv~1.449","ENSG00000188227","ZNF793"
"BCK_eIF4E_RIP_2016.csv~1.450","ENSG00000185513","L3MBTL1"
"BCK_eIF4E_RIP_2016.csv~1.451","ENSG00000104689","TNFRSF10A"
"BCK_eIF4E_RIP_2016.csv~1.452","ENSG00000185963","BICD2"
"BCK_eIF4E_RIP_2016.csv~1.453","ENSG00000122557","HERPUD2"
"BCK_eIF4E_RIP_2016.csv~1.454","ENSG00000105063","PPP6R1"
"BCK_eIF4E_RIP_2016.csv~1.455","ENSG00000006025","OSBPL7"
"BCK_eIF4E_RIP_2016.csv~1.456","ENSG00000144559","TAMM41"
"BCK_eIF4E_RIP_2016.csv~1.457","ENSG00000117222","RBBP5"
"BCK_eIF4E_RIP_2016.csv~1.458","ENSG00000139641","ESYT1"
"BCK_eIF4E_RIP_2016.csv~1.459","ENSG00000109046","WSB1"
"BCK_eIF4E_RIP_2016.csv~1.460","ENSG00000102908","NFAT5"
"BCK_eIF4E_RIP_2016.csv~1.461","ENSG00000123143","PKN1"
"BCK_eIF4E_RIP_2016.csv~1.462","ENSG00000083168","KAT6A"
"BCK_eIF4E_RIP_2016.csv~1.463","ENSG00000064666","CNN2"
"BCK_eIF4E_RIP_2016.csv~1.464","ENSG00000113263","ITK"
"BCK_eIF4E_RIP_2016.csv~1.465","ENSG00000096433","ITPR3"
"BCK_eIF4E_RIP_2016.csv~1.466","ENSG00000166169","POLL"
"BCK_eIF4E_RIP_2016.csv~1.467","ENSG00000102858","MGRN1"
"BCK_eIF4E_RIP_2016.csv~1.468","ENSG00000122512","PMS2"
"BCK_eIF4E_RIP_2016.csv~1.469","ENSG00000170734","POLH"
"BCK_eIF4E_RIP_2016.csv~1.470","ENSG00000141959","PFKL"
"BCK_eIF4E_RIP_2016.csv~1.471","ENSG00000132286","TIMM10B"
"BCK_eIF4E_RIP_2016.csv~1.472","ENSG00000106638","TBL2"
"BCK_eIF4E_RIP_2016.csv~1.473","ENSG00000113163","COL4A3BP"
"BCK_eIF4E_RIP_2016.csv~1.474","ENSG00000147854","UHRF2"
"BCK_eIF4E_RIP_2016.csv~1.475","ENSG00000157954","WIPI2"
"BCK_eIF4E_RIP_2016.csv~1.476","ENSG00000131876","SNRPA1"
"BCK_eIF4E_RIP_2016.csv~1.477","ENSG00000159592","GPBP1L1"
"BCK_eIF4E_RIP_2016.csv~1.478","ENSG00000130787","HIP1R"
"BCK_eIF4E_RIP_2016.csv~1.479","ENSG00000175137","SH3BP5L"
"BCK_eIF4E_RIP_2016.csv~1.480","ENSG00000133858","ZFC3H1"
"BCK_eIF4E_RIP_2016.csv~1.481","ENSG00000116133","DHCR24"
"BCK_eIF4E_RIP_2016.csv~1.482","ENSG00000138029","HADHB"
"BCK_eIF4E_RIP_2016.csv~1.483","ENSG00000196967","ZNF585A"
"BCK_eIF4E_RIP_2016.csv~1.484","ENSG00000130733","YIPF2"
"BCK_eIF4E_RIP_2016.csv~1.485","ENSG00000185163","DDX51"
"BCK_eIF4E_RIP_2016.csv~1.486","ENSG00000058673","ZC3H11A"
"BCK_eIF4E_RIP_2016.csv~1.487","ENSG00000140043","PTGR2"
"BCK_eIF4E_RIP_2016.csv~1.488","ENSG00000120709","FAM53C"
"BCK_eIF4E_RIP_2016.csv~1.489","ENSG00000260873","SNTB2"
"BCK_eIF4E_RIP_2016.csv~1.490","ENSG00000049656","CLPTM1L"
"BCK_eIF4E_RIP_2016.csv~1.491","ENSG00000103126","AXIN1"
"BCK_eIF4E_RIP_2016.csv~1.492","ENSG00000172493","AFF1"
"BCK_eIF4E_RIP_2016.csv~1.493","ENSG00000116793","PHTF1"
"BCK_eIF4E_RIP_2016.csv~1.494","ENSG00000119522","DENND1A"
"BCK_eIF4E_RIP_2016.csv~1.495","ENSG00000106608","URGCP"
"BCK_eIF4E_RIP_2016.csv~1.496","ENSG00000160014","CALM3"
"BCK_eIF4E_RIP_2016.csv~1.497","ENSG00000153066","TXNDC11"
"BCK_eIF4E_RIP_2016.csv~1.498","ENSG00000196305","IARS"
"BCK_eIF4E_RIP_2016.csv~1.499","ENSG00000157191","NECAP2"
"BCK_eIF4E_RIP_2016.csv~1.500","ENSG00000106948","AKNA"
"BCK_eIF4E_RIP_2016.csv~1.501","ENSG00000175203","DCTN2"
"BCK_eIF4E_RIP_2016.csv~1.502","ENSG00000174799","CEP135"
"BCK_eIF4E_RIP_2016.csv~1.503","ENSG00000110107","PRPF19"
"BCK_eIF4E_RIP_2016.csv~1.504","ENSG00000124491","F13A1"
"BCK_eIF4E_RIP_2016.csv~1.505","ENSG00000069966","GNB5"
"BCK_eIF4E_RIP_2016.csv~1.506","ENSG00000155660","PDIA4"
"BCK_eIF4E_RIP_2016.csv~1.507","ENSG00000086102","NFX1"
"BCK_eIF4E_RIP_2016.csv~1.508","ENSG00000104936","DMPK"
"BCK_eIF4E_RIP_2016.csv~1.509","ENSG00000111913","FAM65B"
"BCK_eIF4E_RIP_2016.csv~1.510","ENSG00000100722","ZC3H14"
"BCK_eIF4E_RIP_2016.csv~1.511","ENSG00000114650","SCAP"
"BCK_eIF4E_RIP_2016.csv~1.512","ENSG00000183077","AFMID"
"BCK_eIF4E_RIP_2016.csv~1.513","ENSG00000025796","SEC63"
"BCK_eIF4E_RIP_2016.csv~1.514","ENSG00000198477","ZNF280B"
"BCK_eIF4E_RIP_2016.csv~1.515","ENSG00000070476","ZXDC"
"BCK_eIF4E_RIP_2016.csv~1.516","ENSG00000122566","HNRNPA2B1"
"BCK_eIF4E_RIP_2016.csv~1.517","ENSG00000120699","EXOSC8"
"BCK_eIF4E_RIP_2016.csv~1.518","ENSG00000007168","PAFAH1B1"
"BCK_eIF4E_RIP_2016.csv~1.519","ENSG00000142188","TMEM50B"
"BCK_eIF4E_RIP_2016.csv~1.520","ENSG00000108474","PIGL"
"BCK_eIF4E_RIP_2016.csv~1.521","ENSG00000100968","NFATC4"
"BCK_eIF4E_RIP_2016.csv~1.522","ENSG00000134697","GNL2"
"BCK_eIF4E_RIP_2016.csv~1.523","ENSG00000031698","SARS"
"BCK_eIF4E_RIP_2016.csv~1.524","ENSG00000132142","ACACA"
"BCK_eIF4E_RIP_2016.csv~1.525","ENSG00000003393","ALS2"
"BCK_eIF4E_RIP_2016.csv~1.526","ENSG00000150712","MTMR12"
"BCK_eIF4E_RIP_2016.csv~1.527","ENSG00000149541","B3GAT3"
"BCK_eIF4E_RIP_2016.csv~1.528","ENSG00000169220","RGS14"
"BCK_eIF4E_RIP_2016.csv~1.529","ENSG00000173992","CCS"
"BCK_eIF4E_RIP_2016.csv~1.530","ENSG00000168268","NT5DC2"
"BCK_eIF4E_RIP_2016.csv~1.531","ENSG00000198858","R3HDM4"
"BCK_eIF4E_RIP_2016.csv~1.532","ENSG00000206476","VARS2"
"BCK_eIF4E_RIP_2016.csv~1.533","ENSG00000130299","GTPBP3"
"BCK_eIF4E_RIP_2016.csv~1.534","ENSG00000136152","COG3"
"BCK_eIF4E_RIP_2016.csv~1.535","ENSG00000006831","ADIPOR2"
"BCK_eIF4E_RIP_2016.csv~1.536","ENSG00000160695","VPS11"
"BCK_eIF4E_RIP_2016.csv~1.537","ENSG00000160752","FDPS"
"BCK_eIF4E_RIP_2016.csv~1.538","ENSG00000105556","MIER2"
"BCK_eIF4E_RIP_2016.csv~1.539","ENSG00000007968","E2F2"
"BCK_eIF4E_RIP_2016.csv~1.540","ENSG00000131467","PSME3"
"BCK_eIF4E_RIP_2016.csv~1.541","ENSG00000136731","UGGT1"
"BCK_eIF4E_RIP_2016.csv~1.542","ENSG00000182473","EXOC7"
"BCK_eIF4E_RIP_2016.csv~1.543","ENSG00000172939","OXSR1"
"BCK_eIF4E_RIP_2016.csv~1.544","ENSG00000135476","ESPL1"
"BCK_eIF4E_RIP_2016.csv~1.545","ENSG00000134109","EDEM1"
"BCK_eIF4E_RIP_2016.csv~1.546","ENSG00000084676","NCOA1"
"BCK_eIF4E_RIP_2016.csv~1.547","ENSG00000107404","DVL1"
"BCK_eIF4E_RIP_2016.csv~1.548","ENSG00000100227","POLDIP3"
"BCK_eIF4E_RIP_2016.csv~1.549","ENSG00000215641","TRIM27"
"BCK_eIF4E_RIP_2016.csv~1.550","ENSG00000107719","PALD1"
"BCK_eIF4E_RIP_2016.csv~1.551","ENSG00000152223","EPG5"
"BCK_eIF4E_RIP_2016.csv~1.552","ENSG00000127980","PEX1"
"BCK_eIF4E_RIP_2016.csv~1.553","ENSG00000170325","PRDM10"
"BCK_eIF4E_RIP_2016.csv~1.554","ENSG00000115657","ABCB6"
"BCK_eIF4E_RIP_2016.csv~1.555","ENSG00000101109","STK4"
"BCK_eIF4E_RIP_2016.csv~1.556","ENSG00000070010","UFD1L"
"BCK_eIF4E_RIP_2016.csv~1.557","ENSG00000077420","APBB1IP"
"BCK_eIF4E_RIP_2016.csv~1.558","ENSG00000108091","CCDC6"
"BCK_eIF4E_RIP_2016.csv~1.559","ENSG00000104299","INTS9"
"BCK_eIF4E_RIP_2016.csv~1.560","ENSG00000147789","ZNF7"
"BCK_eIF4E_RIP_2016.csv~1.561","ENSG00000136485","DCAF7"
"BCK_eIF4E_RIP_2016.csv~1.562","ENSG00000161405","IKZF3"
"BCK_eIF4E_RIP_2016.csv~1.563","ENSG00000076944","STXBP2"
"BCK_eIF4E_RIP_2016.csv~1.564","ENSG00000174652","ZNF266"
"BCK_eIF4E_RIP_2016.csv~1.565","ENSG00000234585","CCT6P3"
"BCK_eIF4E_RIP_2016.csv~1.566","ENSG00000143398","PIP5K1A"
"BCK_eIF4E_RIP_2016.csv~1.567","ENSG00000163214","DHX57"
"BCK_eIF4E_RIP_2016.csv~1.568","ENSG00000233348","BAG6"
"BCK_eIF4E_RIP_2016.csv~1.569","ENSG00000100242","SUN2"
"BCK_eIF4E_RIP_2016.csv~1.570","ENSG00000166435","XRRA1"
"BCK_eIF4E_RIP_2016.csv~1.571","ENSG00000103351","CLUAP1"
"BCK_eIF4E_RIP_2016.csv~1.572","ENSG00000160049","DFFA"
"BCK_eIF4E_RIP_2016.csv~1.573","ENSG00000135144","DTX1"
"BCK_eIF4E_RIP_2016.csv~1.574","ENSG00000141510","TP53"
"BCK_eIF4E_RIP_2016.csv~1.575","ENSG00000262943","ALOX12P2"
"BCK_eIF4E_RIP_2016.csv~1.576","ENSG00000105429","MEGF8"
"BCK_eIF4E_RIP_2016.csv~1.577","ENSG00000163870","TPRA1"
"BCK_eIF4E_RIP_2016.csv~1.578","ENSG00000163374","YY1AP1"
"BCK_eIF4E_RIP_2016.csv~1.579","ENSG00000101193","GID8"
"BCK_eIF4E_RIP_2016.csv~1.580","ENSG00000188191","PRKAR1B"
"BCK_eIF4E_RIP_2016.csv~1.581","ENSG00000126226","PCID2"
"BCK_eIF4E_RIP_2016.csv~1.582","ENSG00000089737","DDX24"
"BCK_eIF4E_RIP_2016.csv~1.583","ENSG00000049860","HEXB"
"BCK_eIF4E_RIP_2016.csv~1.584","ENSG00000170832","USP32"
"BCK_eIF4E_RIP_2016.csv~1.585","ENSG00000120071","KANSL1"
"BCK_eIF4E_RIP_2016.csv~1.586","ENSG00000130559","CAMSAP1"
"BCK_eIF4E_RIP_2016.csv~1.587","ENSG00000137996","RTCA"
"BCK_eIF4E_RIP_2016.csv~1.588","ENSG00000080189","SLC35C2"
"BCK_eIF4E_RIP_2016.csv~1.589","ENSG00000197114","ZGPAT"
"BCK_eIF4E_RIP_2016.csv~1.590","ENSG00000100767","PAPLN"
"BCK_eIF4E_RIP_2016.csv~1.591","ENSG00000144354","CDCA7"
"BCK_eIF4E_RIP_2016.csv~1.592","ENSG00000115649","CNPPD1"
"BCK_eIF4E_RIP_2016.csv~1.593","ENSG00000107140","TESK1"
"BCK_eIF4E_RIP_2016.csv~1.594","ENSG00000105698","USF2"
"BCK_eIF4E_RIP_2016.csv~1.595","ENSG00000165060","FXN"
"BCK_eIF4E_RIP_2016.csv~1.596","ENSG00000095951","HIVEP1"
"BCK_eIF4E_RIP_2016.csv~1.597","ENSG00000154803","FLCN"
"BCK_eIF4E_RIP_2016.csv~1.598","ENSG00000198900","TOP1"
"BCK_eIF4E_RIP_2016.csv~1.599","ENSG00000165733","BMS1"
"BCK_eIF4E_RIP_2016.csv~1.600","ENSG00000187621","TCL6"
"BCK_eIF4E_RIP_2016.csv~1.601","ENSG00000013523","ANGEL1"
"BCK_eIF4E_RIP_2016.csv~1.602","ENSG00000179195","ZNF664"
"BCK_eIF4E_RIP_2016.csv~1.603","ENSG00000003056","M6PR"
"BCK_eIF4E_RIP_2016.csv~1.604","ENSG00000183530","PRR14L"
"BCK_eIF4E_RIP_2016.csv~1.605","ENSG00000146063","TRIM41"
"BCK_eIF4E_RIP_2016.csv~1.606","ENSG00000084754","HADHA"
"BCK_eIF4E_RIP_2016.csv~1.607","ENSG00000066084","DIP2B"
"BCK_eIF4E_RIP_2016.csv~1.608","ENSG00000176248","ANAPC2"
"BCK_eIF4E_RIP_2016.csv~1.609","ENSG00000101187","SLCO4A1"
"BCK_eIF4E_RIP_2016.csv~1.610","ENSG00000205356","TECPR1"
"BCK_eIF4E_RIP_2016.csv~1.611","ENSG00000116539","ASH1L"
"BCK_eIF4E_RIP_2016.csv~1.612","ENSG00000166986","MARS"
"BCK_eIF4E_RIP_2016.csv~1.613","ENSG00000197043","ANXA6"
"BCK_eIF4E_RIP_2016.csv~1.614","ENSG00000186635","ARAP1"
"BCK_eIF4E_RIP_2016.csv~1.615","ENSG00000141664","ZCCHC2"
"BCK_eIF4E_RIP_2016.csv~1.616","ENSG00000104133","SPG11"
"BCK_eIF4E_RIP_2016.csv~1.617","ENSG00000143643","TTC13"
"BCK_eIF4E_RIP_2016.csv~1.618","ENSG00000169919","GUSB"
"BCK_eIF4E_RIP_2016.csv~1.619","ENSG00000102401","ARMCX3"
"BCK_eIF4E_RIP_2016.csv~1.620","ENSG00000164091","WDR82"
"BCK_eIF4E_RIP_2016.csv~1.621","ENSG00000163904","SENP2"
"BCK_eIF4E_RIP_2016.csv~1.622","ENSG00000182541","LIMK2"
"BCK_eIF4E_RIP_2016.csv~1.623","ENSG00000166343","MSS51"
"BCK_eIF4E_RIP_2016.csv~1.624","ENSG00000074370","ATP2A3"
"BCK_eIF4E_RIP_2016.csv~1.625","ENSG00000135823","STX6"
"BCK_eIF4E_RIP_2016.csv~1.626","ENSG00000159110","IFNAR2"
"BCK_eIF4E_RIP_2016.csv~1.627","ENSG00000130939","UBE4B"
"BCK_eIF4E_RIP_2016.csv~1.628","ENSG00000159658","EFCAB14"
"BCK_eIF4E_RIP_2016.csv~1.629","ENSG00000174227","PIGG"
"BCK_eIF4E_RIP_2016.csv~1.630","ENSG00000167323","STIM1"
"BCK_eIF4E_RIP_2016.csv~1.631","ENSG00000145734","BDP1"
"BCK_eIF4E_RIP_2016.csv~1.632","ENSG00000108523","RNF167"
"BCK_eIF4E_RIP_2016.csv~1.633","ENSG00000168615","ADAM9"
"BCK_eIF4E_RIP_2016.csv~1.634","ENSG00000136504","KAT7"
"BCK_eIF4E_RIP_2016.csv~1.635","ENSG00000100099","HPS4"
"BCK_eIF4E_RIP_2016.csv~1.636","ENSG00000134954","ETS1"
"BCK_eIF4E_RIP_2016.csv~1.637","ENSG00000083842","ZNF8"
"BCK_eIF4E_RIP_2016.csv~1.638","ENSG00000108039","XPNPEP1"
"BCK_eIF4E_RIP_2016.csv~1.639","ENSG00000230475","ABHD16A"
"BCK_eIF4E_RIP_2016.csv~1.640","ENSG00000053372","MRTO4"
"BCK_eIF4E_RIP_2016.csv~1.641","ENSG00000132467","UTP3"
"BCK_eIF4E_RIP_2016.csv~1.642","ENSG00000163545","NUAK2"
"BCK_eIF4E_RIP_2016.csv~1.643","ENSG00000196576","PLXNB2"
"BCK_eIF4E_RIP_2016.csv~1.644","ENSG00000116584","ARHGEF2"
"BCK_eIF4E_RIP_2016.csv~1.645","ENSG00000115694","STK25"
"BCK_eIF4E_RIP_2016.csv~1.646","ENSG00000106628","POLD2"
"BCK_eIF4E_RIP_2016.csv~1.647","ENSG00000110871","COQ5"
"BCK_eIF4E_RIP_2016.csv~1.648","ENSG00000197150","ABCB8"
"BCK_eIF4E_RIP_2016.csv~1.649","ENSG00000143319","ISG20L2"
"BCK_eIF4E_RIP_2016.csv~1.650","ENSG00000144674","GOLGA4"
"BCK_eIF4E_RIP_2016.csv~1.651","ENSG00000156675","RAB11FIP1"
"BCK_eIF4E_RIP_2016.csv~1.652","ENSG00000101670","LIPG"
"BCK_eIF4E_RIP_2016.csv~1.653","ENSG00000167770","OTUB1"
"BCK_eIF4E_RIP_2016.csv~1.654","ENSG00000099991","CABIN1"
"BCK_eIF4E_RIP_2016.csv~1.655","ENSG00000139436","GIT2"
"BCK_eIF4E_RIP_2016.csv~1.656","ENSG00000108840","HDAC5"
"BCK_eIF4E_RIP_2016.csv~1.657","ENSG00000125485","DDX31"
"BCK_eIF4E_RIP_2016.csv~1.658","ENSG00000130338","TULP4"
"BCK_eIF4E_RIP_2016.csv~1.659","ENSG00000125686","MED1"
"BCK_eIF4E_RIP_2016.csv~1.660","ENSG00000126522","ASL"
"BCK_eIF4E_RIP_2016.csv~1.661","ENSG00000105483","CARD8"
"BCK_eIF4E_RIP_2016.csv~1.662","ENSG00000055044","NOP58"
"BCK_eIF4E_RIP_2016.csv~1.663","ENSG00000060339","CCAR1"
"BCK_eIF4E_RIP_2016.csv~1.664","ENSG00000171148","TADA3"
"BCK_eIF4E_RIP_2016.csv~1.665","ENSG00000100324","TAB1"
"BCK_eIF4E_RIP_2016.csv~1.666","ENSG00000065328","MCM10"
"BCK_eIF4E_RIP_2016.csv~1.667","ENSG00000132466","ANKRD17"
"BCK_eIF4E_RIP_2016.csv~1.668","ENSG00000100221","JOSD1"
"BCK_eIF4E_RIP_2016.csv~1.669","ENSG00000206053","HN1L"
"BCK_eIF4E_RIP_2016.csv~1.670","ENSG00000130475","FCHO1"
"BCK_eIF4E_RIP_2016.csv~1.671","ENSG00000073417","PDE8A"
"BCK_eIF4E_RIP_2016.csv~1.672","ENSG00000186001","LRCH3"
"BCK_eIF4E_RIP_2016.csv~1.673","ENSG00000163349","HIPK1"
"BCK_eIF4E_RIP_2016.csv~1.674","ENSG00000113141","IK"
"BCK_eIF4E_RIP_2016.csv~1.675","ENSG00000141556","TBCD"
"BCK_eIF4E_RIP_2016.csv~1.676","ENSG00000171097","CCBL1"
"BCK_eIF4E_RIP_2016.csv~1.677","ENSG00000105738","SIPA1L3"
"BCK_eIF4E_RIP_2016.csv~1.678","ENSG00000206355","CCHCR1"
"BCK_eIF4E_RIP_2016.csv~1.679","ENSG00000130812","ANGPTL6"
"BCK_eIF4E_RIP_2016.csv~1.680","ENSG00000115685","PPP1R7"
"BCK_eIF4E_RIP_2016.csv~1.681","ENSG00000087263","OGFOD1"
"BCK_eIF4E_RIP_2016.csv~1.682","ENSG00000078618","NRD1"
